year,Nationality,region,order,dist.class,Moran.correlog,p.value,p.value.sig,red.dots,links,class.links,sig
2018,Total,Castile and Leon,Total Birth Order,1217121.6,0.006397782,0.3571,0,NA,56,NA,FALSE
2018,Total,Castile and Leon,Total Birth Order,1322646.74,0.063055497,0.1769,0,NA,30,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,61037.60025,0.09,0.12,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,99643.23369,0.06,0.178,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,138248.8671,0.038,0.22,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,176854.5006,-0.019,0.44,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,215460.134,-0.006,0.37,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,254065.7675,-0.004,0.38,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,292671.4009,-0.004,0.36,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,331277.0343,-0.004,0.36,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,369882.6678,-0.006,0.29,0,NA,NA,NA,FALSE
2018,Total,Canary Islands,Total Birth Order,408488.3012,0.12,0.23,0,NA,NA,NA,FALSE
