year,zona91,variable,order,value,CCAA,PROVINCIA,macro.reg,regions
2006,14007,tfr,Total birth order,1.432141467,Andalucía,14,South,Andalucía
2006,14013,tfr,Total birth order,1.548609972,Andalucía,14,South,Andalucía
2006,14021,tfr,Total birth order,1.462755535,Andalucía,14,South,Andalucía
2006,14038,tfr,Total birth order,1.65272049,Andalucía,14,South,Andalucía
2006,14042,tfr,Total birth order,1.409909071,Andalucía,14,South,Andalucía
2006,14055,tfr,Total birth order,1.319950522,Andalucía,14,South,Andalucía
2006,14056,tfr,Total birth order,1.652049662,Andalucía,14,South,Andalucía
2006,15019,tfr,Total birth order,1.182507753,Galicia,15,North-East,Galicia
2006,15030,tfr,Total birth order,0.997015159,Galicia,15,North-East,Galicia
2006,15036,tfr,Total birth order,0.957851495,Galicia,15,North-East,Galicia
2006,15054,tfr,Total birth order,1.262557285,Galicia,15,North-East,Galicia
2006,15073,tfr,Total birth order,1.00192848,Galicia,15,North-East,Galicia
2006,15078,tfr,Total birth order,1.010801572,Galicia,15,North-East,Galicia
2006,16078,tfr,Total birth order,1.350944858,Castilla - La Mancha,16,Center,Castile La Mancha
2006,17023,tfr,Total birth order,1.483557127,Cataluña,17,North-East,Catalonia
2006,17066,tfr,Total birth order,1.803112756,Cataluña,17,North-East,Catalonia
2006,17079,tfr,Total birth order,1.603810476,Cataluña,17,North-East,Catalonia
2006,17114,tfr,Total birth order,1.739510127,Cataluña,17,North-East,Catalonia
2006,17155,tfr,Total birth order,2.196754272,Cataluña,17,North-East,Catalonia
2006,18017,tfr,Total birth order,1.410770422,Andalucía,18,South,Andalucía
2006,18023,tfr,Total birth order,1.354343653,Andalucía,18,South,Andalucía
2006,18087,tfr,Total birth order,1.340322275,Andalucía,18,South,Andalucía
2006,18089,tfr,Total birth order,1.063887881,Andalucía,18,South,Andalucía
2006,18122,tfr,Total birth order,1.498302926,Andalucía,18,South,Andalucía
2006,18140,tfr,Total birth order,1.623911926,Andalucía,18,South,Andalucía
2006,19130,tfr,Total birth order,1.465349945,Castilla - La Mancha,19,Center,Castile La Mancha
2006,20030,tfr,Total birth order,1.321366918,País Vasco,20,North-East,Basque Country
2006,20045,tfr,Total birth order,1.3260511,País Vasco,20,North-East,Basque Country
2006,20055,tfr,Total birth order,1.27316789,País Vasco,20,North-East,Basque Country
2006,20067,tfr,Total birth order,1.21810469,País Vasco,20,North-East,Basque Country
2006,20069,tfr,Total birth order,1.133232396,País Vasco,20,North-East,Basque Country
2006,21041,tfr,Total birth order,1.49468862,Andalucía,21,South,Andalucía
2006,22125,tfr,Total birth order,1.498736619,Aragón,22,North-West,North-West
2006,23002,tfr,Total birth order,1.656264554,Andalucía,23,South,Andalucía
2006,23005,tfr,Total birth order,1.379773193,Andalucía,23,South,Andalucía
2006,23050,tfr,Total birth order,1.489723063,Andalucía,23,South,Andalucía
2006,23055,tfr,Total birth order,1.373622397,Andalucía,23,South,Andalucía
2006,23060,tfr,Total birth order,1.609382402,Andalucía,23,South,Andalucía
2006,23092,tfr,Total birth order,1.632594392,Andalucía,23,South,Andalucía
2006,24089,tfr,Total birth order,1.095920879,Castilla y León,24,Center,Castile and Leon
2006,24115,tfr,Total birth order,1.021971785,Castilla y León,24,Center,Castile and Leon
2006,24142,tfr,Total birth order,1.041125093,Castilla y León,24,Center,Castile and Leon
2006,25120,tfr,Total birth order,1.592468336,Cataluña,25,North-East,Catalonia
2006,26089,tfr,Total birth order,1.290086857,Rioja (La),26,North-East,North-East
2006,27028,tfr,Total birth order,1.00973522,Galicia,27,North-East,Galicia
2006,27031,tfr,Total birth order,0.958256965,Galicia,27,North-East,Galicia
2006,28005,tfr,Total birth order,1.327083486,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28006,tfr,Total birth order,1.26423839,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28007,tfr,Total birth order,1.256330051,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28013,tfr,Total birth order,1.463065551,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28014,tfr,Total birth order,1.592528518,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28045,tfr,Total birth order,1.380322325,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28047,tfr,Total birth order,1.582160571,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28049,tfr,Total birth order,1.055420487,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28058,tfr,Total birth order,1.436769772,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28065,tfr,Total birth order,1.269333592,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28074,tfr,Total birth order,1.274594774,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28079,tfr,Total birth order,1.291537557,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28080,tfr,Total birth order,1.5108606,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28092,tfr,Total birth order,1.191226738,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28106,tfr,Total birth order,1.449729984,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28113,tfr,Total birth order,1.587088591,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28115,tfr,Total birth order,1.39808038,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28127,tfr,Total birth order,1.656737419,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28130,tfr,Total birth order,1.328040617,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28134,tfr,Total birth order,1.342109767,Madrid (Comunidad de),28,Center,Urban Madrid
2006,28148,tfr,Total birth order,1.374366379,Madrid (Comunidad de),28,Center,Urban Madrid
2006,29015,tfr,Total birth order,1.534659505,Andalucía,29,South,Andalucía
2006,29025,tfr,Total birth order,1.405922329,Andalucía,29,South,Andalucía
2006,29051,tfr,Total birth order,1.616269378,Andalucía,29,South,Andalucía
2006,29054,tfr,Total birth order,1.284510758,Andalucía,29,South,Andalucía
2006,29067,tfr,Total birth order,1.464180363,Andalucía,29,South,Andalucía
2006,29069,tfr,Total birth order,1.573008462,Andalucía,29,South,Andalucía
2006,29070,tfr,Total birth order,1.58265572,Andalucía,29,South,Andalucía
2006,29084,tfr,Total birth order,1.435306136,Andalucía,29,South,Andalucía
2006,29094,tfr,Total birth order,1.622728672,Andalucía,29,South,Andalucía
2006,29901,tfr,Total birth order,1.326941427,Andalucía,29,South,Andalucía
2006,30003,tfr,Total birth order,1.647758586,Murcia (Región de),30,South,Murcia (Región de)
2006,30005,tfr,Total birth order,1.577401042,Murcia (Región de),30,South,Murcia (Región de)
2006,30015,tfr,Total birth order,1.46903818,Murcia (Región de),30,South,Murcia (Región de)
2006,30016,tfr,Total birth order,1.741819307,Murcia (Región de),30,South,Murcia (Región de)
2006,30019,tfr,Total birth order,1.397438997,Murcia (Región de),30,South,Murcia (Región de)
2006,30022,tfr,Total birth order,1.408452021,Murcia (Región de),30,South,Murcia (Región de)
2006,30024,tfr,Total birth order,1.508163822,Murcia (Región de),30,South,Murcia (Región de)
2006,30027,tfr,Total birth order,1.592872377,Murcia (Región de),30,South,Murcia (Región de)
2006,30030,tfr,Total birth order,1.562528125,Murcia (Región de),30,South,Murcia (Región de)
2006,30039,tfr,Total birth order,1.586097578,Murcia (Región de),30,South,Murcia (Región de)
2006,30043,tfr,Total birth order,1.606216813,Murcia (Región de),30,South,Murcia (Región de)
2006,31201,tfr,Total birth order,1.373553579,Navarra (Comunidad Foral de),31,North-East,North-East
2006,31232,tfr,Total birth order,1.444231495,Navarra (Comunidad Foral de),31,North-East,North-East
2006,32054,tfr,Total birth order,1.036497585,Galicia,32,North-East,Galicia
2006,33004,tfr,Total birth order,1.006968701,Asturias (Principado de),33,North-West,North-West
2006,33016,tfr,Total birth order,0.972673916,Asturias (Principado de),33,North-West,North-West
2006,33024,tfr,Total birth order,0.976286774,Asturias (Principado de),33,North-West,North-West
2006,33031,tfr,Total birth order,0.957356485,Asturias (Principado de),33,North-West,North-West
2006,33037,tfr,Total birth order,0.71869658300000006,Asturias (Principado de),33,North-West,North-West
2006,33044,tfr,Total birth order,1.096280882,Asturias (Principado de),33,North-West,North-West
2006,33060,tfr,Total birth order,0.653781678,Asturias (Principado de),33,North-West,North-West
2006,33066,tfr,Total birth order,0.869176661,Asturias (Principado de),33,North-West,North-West
2006,34120,tfr,Total birth order,1.129445305,Castilla y León,34,Center,Castile and Leon
2006,35004,tfr,Total birth order,1.454854502,Canarias,35,Canarias,Canarias
2006,35006,tfr,Total birth order,1.125867588,Canarias,35,Canarias,Canarias
2006,35009,tfr,Total birth order,1.267837669,Canarias,35,Canarias,Canarias
2006,35011,tfr,Total birth order,1.238275829,Canarias,35,Canarias,Canarias
2006,35016,tfr,Total birth order,1.209770716,Canarias,35,Canarias,Canarias
2006,35019,tfr,Total birth order,1.045177496,Canarias,35,Canarias,Canarias
2006,35022,tfr,Total birth order,1.498834253,Canarias,35,Canarias,Canarias
2006,35026,tfr,Total birth order,1.171618818,Canarias,35,Canarias,Canarias
2006,36008,tfr,Total birth order,1.191758501,Galicia,36,North-East,Galicia
2006,36017,tfr,Total birth order,0.862685275,Galicia,36,North-East,Galicia
2006,36024,tfr,Total birth order,1.036135618,Galicia,36,North-East,Galicia
2006,36026,tfr,Total birth order,1.199791583,Galicia,36,North-East,Galicia
2006,36038,tfr,Total birth order,1.19092298,Galicia,36,North-East,Galicia
2006,36045,tfr,Total birth order,1.157109784,Galicia,36,North-East,Galicia
2006,36057,tfr,Total birth order,1.044057657,Galicia,36,North-East,Galicia
2006,36060,tfr,Total birth order,1.156594873,Galicia,36,North-East,Galicia
2006,37274,tfr,Total birth order,1.114944961,Castilla y León,37,Center,Castile and Leon
2006,38006,tfr,Total birth order,1.268149542,Canarias,38,Canarias,Canarias
2006,38022,tfr,Total birth order,1.139189365,Canarias,38,Canarias,Canarias
2006,38023,tfr,Total birth order,1.090644486,Canarias,38,Canarias,Canarias
2006,38026,tfr,Total birth order,1.0770391,Canarias,38,Canarias,Canarias
2006,38028,tfr,Total birth order,1.043324077,Canarias,38,Canarias,Canarias
2006,38031,tfr,Total birth order,1.265563966,Canarias,38,Canarias,Canarias
2006,38038,tfr,Total birth order,1.175117334,Canarias,38,Canarias,Canarias
2006,39016,tfr,Total birth order,1.261272835,Cantabria,39,North-West,North-West
2006,39075,tfr,Total birth order,1.052460344,Cantabria,39,North-West,North-West
2006,39087,tfr,Total birth order,1.179646684,Cantabria,39,North-West,North-West
2006,40194,tfr,Total birth order,1.258907103,Castilla y León,40,Center,Castile and Leon
2006,41004,tfr,Total birth order,1.746122114,Andalucía,41,South,Andalucía
2006,41021,tfr,Total birth order,1.464645932,Andalucía,41,South,Andalucía
2006,41024,tfr,Total birth order,1.475514336,Andalucía,41,South,Andalucía
2006,41034,tfr,Total birth order,1.542597877,Andalucía,41,South,Andalucía
2006,41038,tfr,Total birth order,1.637367739,Andalucía,41,South,Andalucía
2006,41039,tfr,Total birth order,1.51437316,Andalucía,41,South,Andalucía
2006,41053,tfr,Total birth order,1.566962724,Andalucía,41,South,Andalucía
2006,41059,tfr,Total birth order,1.434582538,Andalucía,41,South,Andalucía
2006,41065,tfr,Total birth order,1.333129196,Andalucía,41,South,Andalucía
2006,41069,tfr,Total birth order,1.762058286,Andalucía,41,South,Andalucía
2006,41081,tfr,Total birth order,1.497381429,Andalucía,41,South,Andalucía
2006,41086,tfr,Total birth order,1.641678599,Andalucía,41,South,Andalucía
2006,41091,tfr,Total birth order,1.392103176,Andalucía,41,South,Andalucía
2006,41095,tfr,Total birth order,1.520485949,Andalucía,41,South,Andalucía
2006,42173,tfr,Total birth order,1.350645664,Castilla y León,42,Center,Castile and Leon
2006,43123,tfr,Total birth order,1.725205445,Cataluña,43,North-East,Catalonia
2006,43148,tfr,Total birth order,1.615760639,Cataluña,43,North-East,Catalonia
2006,43155,tfr,Total birth order,1.658801797,Cataluña,43,North-East,Catalonia
2006,43161,tfr,Total birth order,1.508796132,Cataluña,43,North-East,Catalonia
2006,44216,tfr,Total birth order,1.377970167,Aragón,44,North-West,North-West
2006,45165,tfr,Total birth order,1.515152624,Castilla - La Mancha,45,Center,Castile La Mancha
2006,45168,tfr,Total birth order,1.303440989,Castilla - La Mancha,45,Center,Castile La Mancha
2006,46005,tfr,Total birth order,1.420339225,Comunitat Valenciana,46,North-East,Valencian Community
2006,46017,tfr,Total birth order,1.574545714,Comunitat Valenciana,46,North-East,Valencian Community
2006,46021,tfr,Total birth order,1.588474004,Comunitat Valenciana,46,North-East,Valencian Community
2006,46022,tfr,Total birth order,1.300341913,Comunitat Valenciana,46,North-East,Valencian Community
2006,46029,tfr,Total birth order,1.626074696,Comunitat Valenciana,46,North-East,Valencian Community
2006,46078,tfr,Total birth order,1.239249276,Comunitat Valenciana,46,North-East,Valencian Community
2006,46083,tfr,Total birth order,1.265490972,Comunitat Valenciana,46,North-East,Valencian Community
2006,46094,tfr,Total birth order,1.455254657,Comunitat Valenciana,46,North-East,Valencian Community
2006,46102,tfr,Total birth order,1.14573526,Comunitat Valenciana,46,North-East,Valencian Community
2006,46105,tfr,Total birth order,1.405372384,Comunitat Valenciana,46,North-East,Valencian Community
2006,46110,tfr,Total birth order,1.387700554,Comunitat Valenciana,46,North-East,Valencian Community
2006,46131,tfr,Total birth order,1.356604567,Comunitat Valenciana,46,North-East,Valencian Community
2006,46145,tfr,Total birth order,1.322926846,Comunitat Valenciana,46,North-East,Valencian Community
2006,46159,tfr,Total birth order,1.347439876,Comunitat Valenciana,46,North-East,Valencian Community
2006,46169,tfr,Total birth order,1.199144257,Comunitat Valenciana,46,North-East,Valencian Community
2006,46181,tfr,Total birth order,1.496308536,Comunitat Valenciana,46,North-East,Valencian Community
2006,46184,tfr,Total birth order,1.436653435,Comunitat Valenciana,46,North-East,Valencian Community
2006,46190,tfr,Total birth order,1.552537505,Comunitat Valenciana,46,North-East,Valencian Community
2006,46220,tfr,Total birth order,1.372168091,Comunitat Valenciana,46,North-East,Valencian Community
2006,46235,tfr,Total birth order,1.071458606,Comunitat Valenciana,46,North-East,Valencian Community
2006,46244,tfr,Total birth order,1.529151003,Comunitat Valenciana,46,North-East,Valencian Community
2006,46250,tfr,Total birth order,1.332216308,Comunitat Valenciana,46,North-East,Valencian Community
2006,47186,tfr,Total birth order,1.115776641,Castilla y León,47,Center,Castile and Leon
2006,48013,tfr,Total birth order,1.132489776,País Vasco,48,North-East,Basque Country
2006,48015,tfr,Total birth order,1.129080972,País Vasco,48,North-East,Basque Country
2006,48020,tfr,Total birth order,1.110670762,País Vasco,48,North-East,Basque Country
2006,48027,tfr,Total birth order,1.394683364,País Vasco,48,North-East,Basque Country
2006,48036,tfr,Total birth order,0.98044159,País Vasco,48,North-East,Basque Country
2006,48044,tfr,Total birth order,1.104387208,País Vasco,48,North-East,Basque Country
2006,48054,tfr,Total birth order,0.933826895,País Vasco,48,North-East,Basque Country
2006,48078,tfr,Total birth order,1.039313167,País Vasco,48,North-East,Basque Country
2006,48082,tfr,Total birth order,1.137116362,País Vasco,48,North-East,Basque Country
2006,48084,tfr,Total birth order,1.053652566,País Vasco,48,North-East,Basque Country
2006,48902,tfr,Total birth order,1.308267317,País Vasco,48,North-East,Basque Country
2006,49275,tfr,Total birth order,1.124997151,Castilla y León,49,Center,Castile and Leon
2006,50297,tfr,Total birth order,1.330575123,Aragón,50,North-West,North-West
2006,200199,tfr,Total birth order,1.344759309,País Vasco,20,North-East,Basque Country
2006,200299,tfr,Total birth order,1.322880392,País Vasco,20,North-East,Basque Country
2006,200399,tfr,Total birth order,1.407852286,País Vasco,20,North-East,Basque Country
2006,200499,tfr,Total birth order,1.409785733,País Vasco,20,North-East,Basque Country
2006,200599,tfr,Total birth order,1.446048287,País Vasco,20,North-East,Basque Country
2006,200699,tfr,Total birth order,1.473879177,País Vasco,20,North-East,Basque Country
2006,200799,tfr,Total birth order,1.434136025,País Vasco,20,North-East,Basque Country
2006,200899,tfr,Total birth order,1.608235082,País Vasco,20,North-East,Basque Country
2006,200999,tfr,Total birth order,1.12365414,País Vasco,20,North-East,Basque Country
2006,201099,tfr,Total birth order,1.304345412,País Vasco,20,North-East,Basque Country
2006,201199,tfr,Total birth order,1.293526803,País Vasco,20,North-East,Basque Country
2006,201299,tfr,Total birth order,1.471476689,País Vasco,20,North-East,Basque Country
2006,201399,tfr,Total birth order,1.439468682,País Vasco,20,North-East,Basque Country
2006,201499,tfr,Total birth order,1.742229607,País Vasco,20,North-East,Basque Country
2006,201599,tfr,Total birth order,1.663374773,País Vasco,20,North-East,Basque Country
2006,300199,tfr,Total birth order,1.544230624,Murcia (Región de),30,South,Murcia (Región de)
2006,300299,tfr,Total birth order,1.287867313,Murcia (Región de),30,South,Murcia (Región de)
2006,300399,tfr,Total birth order,1.668390552,Murcia (Región de),30,South,Murcia (Región de)
2006,300499,tfr,Total birth order,1.478626867,Murcia (Región de),30,South,Murcia (Región de)
2006,300599,tfr,Total birth order,1.707653311,Murcia (Región de),30,South,Murcia (Región de)
2006,300699,tfr,Total birth order,1.734463503,Murcia (Región de),30,South,Murcia (Región de)
2006,300799,tfr,Total birth order,1.777052488,Murcia (Región de),30,South,Murcia (Región de)
2006,300899,tfr,Total birth order,2.042576794,Murcia (Región de),30,South,Murcia (Región de)
2006,300999,tfr,Total birth order,1.793977407,Murcia (Región de),30,South,Murcia (Región de)
2006,301099,tfr,Total birth order,1.573967234,Murcia (Región de),30,South,Murcia (Región de)
2006,310199,tfr,Total birth order,1.109379338,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310299,tfr,Total birth order,1.630613372,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310399,tfr,Total birth order,1.363380987,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310499,tfr,Total birth order,1.374258377,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310599,tfr,Total birth order,1.437250239,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310699,tfr,Total birth order,1.502612199,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310799,tfr,Total birth order,1.176414028,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310899,tfr,Total birth order,1.376615321,Navarra (Comunidad Foral de),31,North-East,North-East
2006,310999,tfr,Total birth order,1.414116804,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311099,tfr,Total birth order,1.385124963,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311199,tfr,Total birth order,1.393785469,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311299,tfr,Total birth order,1.28777886,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311399,tfr,Total birth order,1.2967697,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311499,tfr,Total birth order,1.577315951,Navarra (Comunidad Foral de),31,North-East,North-East
2006,311599,tfr,Total birth order,1.773341205,Navarra (Comunidad Foral de),31,North-East,North-East
2006,390199,tfr,Total birth order,1.086127615,Cantabria,39,North-West,North-West
2006,390299,tfr,Total birth order,1.142674222,Cantabria,39,North-West,North-West
2006,390399,tfr,Total birth order,1.486037414,Cantabria,39,North-West,North-West
2006,390499,tfr,Total birth order,1.274173525,Cantabria,39,North-West,North-West
2006,390599,tfr,Total birth order,1.440041127,Cantabria,39,North-West,North-West
2006,390699,tfr,Total birth order,1.327474364,Cantabria,39,North-West,North-West
2006,390799,tfr,Total birth order,1.182718159,Cantabria,39,North-West,North-West
2006,390899,tfr,Total birth order,1.213905169,Cantabria,39,North-West,North-West
2006,390999,tfr,Total birth order,1.176200472,Cantabria,39,North-West,North-West
2006,391099,tfr,Total birth order,1.207955728,Cantabria,39,North-West,North-West
2006,391199,tfr,Total birth order,0.857206242,Cantabria,39,North-West,North-West
2006,391299,tfr,Total birth order,1.075213807,Cantabria,39,North-West,North-West
2006,400199,tfr,Total birth order,1.020000448,Castilla y León,40,Center,Castile and Leon
2006,400299,tfr,Total birth order,0.992156987,Castilla y León,40,Center,Castile and Leon
2006,400399,tfr,Total birth order,1.26335539,Castilla y León,40,Center,Castile and Leon
2006,400499,tfr,Total birth order,1.652940202,Castilla y León,40,Center,Castile and Leon
2006,410199,tfr,Total birth order,1.577813182,Andalucía,41,South,Andalucía
2006,410299,tfr,Total birth order,1.186426754,Andalucía,41,South,Andalucía
2006,410399,tfr,Total birth order,1.694730596,Andalucía,41,South,Andalucía
2006,410499,tfr,Total birth order,1.616724729,Andalucía,41,South,Andalucía
2006,410599,tfr,Total birth order,1.53211943,Andalucía,41,South,Andalucía
2006,410699,tfr,Total birth order,1.730483045,Andalucía,41,South,Andalucía
2006,410799,tfr,Total birth order,1.863464753,Andalucía,41,South,Andalucía
2006,410899,tfr,Total birth order,1.532154235,Andalucía,41,South,Andalucía
2006,410999,tfr,Total birth order,1.527701506,Andalucía,41,South,Andalucía
2006,411099,tfr,Total birth order,1.528710143,Andalucía,41,South,Andalucía
2006,411199,tfr,Total birth order,1.278271089,Andalucía,41,South,Andalucía
2006,411299,tfr,Total birth order,1.198458764,Andalucía,41,South,Andalucía
2006,411399,tfr,Total birth order,1.41081879,Andalucía,41,South,Andalucía
2006,411499,tfr,Total birth order,1.478913647,Andalucía,41,South,Andalucía
2006,411599,tfr,Total birth order,1.737799548,Andalucía,41,South,Andalucía
2006,411699,tfr,Total birth order,1.267197434,Andalucía,41,South,Andalucía
2006,411799,tfr,Total birth order,1.463068037,Andalucía,41,South,Andalucía
2006,411899,tfr,Total birth order,1.458005175,Andalucía,41,South,Andalucía
2006,411999,tfr,Total birth order,1.573458444,Andalucía,41,South,Andalucía
2006,412099,tfr,Total birth order,1.672959504,Andalucía,41,South,Andalucía
2006,412199,tfr,Total birth order,1.693526033,Andalucía,41,South,Andalucía
2006,412299,tfr,Total birth order,1.404445085,Andalucía,41,South,Andalucía
2006,490199,tfr,Total birth order,0.723419549,Castilla y León,49,Center,Castile and Leon
2006,490299,tfr,Total birth order,0.685762464,Castilla y León,49,Center,Castile and Leon
2006,490399,tfr,Total birth order,1.043428656,Castilla y León,49,Center,Castile and Leon
2006,490499,tfr,Total birth order,0.654652803,Castilla y León,49,Center,Castile and Leon
2006,490599,tfr,Total birth order,0.955544725,Castilla y León,49,Center,Castile and Leon
2006,490699,tfr,Total birth order,0.988396066,Castilla y León,49,Center,Castile and Leon
2006,490799,tfr,Total birth order,0.811651819,Castilla y León,49,Center,Castile and Leon
2006,500199,tfr,Total birth order,1.15605169,Aragón,50,North-West,North-West
2006,500299,tfr,Total birth order,1.128891962,Aragón,50,North-West,North-West
2006,500399,tfr,Total birth order,1.318501979,Aragón,50,North-West,North-West
2006,500499,tfr,Total birth order,1.529811498,Aragón,50,North-West,North-West
2006,500599,tfr,Total birth order,1.292955376,Aragón,50,North-West,North-West
2006,500699,tfr,Total birth order,1.256068434,Aragón,50,North-West,North-West
2006,500799,tfr,Total birth order,1.243058547,Aragón,50,North-West,North-West
2006,500899,tfr,Total birth order,1.327225332,Aragón,50,North-West,North-West
2006,500999,tfr,Total birth order,1.146190384,Aragón,50,North-West,North-West
2006,501099,tfr,Total birth order,1.352138937,Aragón,50,North-West,North-West
2006,501199,tfr,Total birth order,1.459982239,Aragón,50,North-West,North-West
2006,501299,tfr,Total birth order,1.174891489,Aragón,50,North-West,North-West
2011,101,tfr,Total birth order,1.623886614,País Vasco,1,North-East,Basque Country
2011,102,tfr,Total birth order,1.796127802,País Vasco,1,North-East,Basque Country
2011,201,tfr,Total birth order,0.962768735,Castilla - La Mancha,2,Center,Castile La Mancha
2011,202,tfr,Total birth order,1.187730281,Castilla - La Mancha,2,Center,Castile La Mancha
2011,203,tfr,Total birth order,1.394231984,Castilla - La Mancha,2,Center,Castile La Mancha
2011,204,tfr,Total birth order,1.012160406,Castilla - La Mancha,2,Center,Castile La Mancha
2011,205,tfr,Total birth order,1.155010101,Castilla - La Mancha,2,Center,Castile La Mancha
2011,206,tfr,Total birth order,1.529859701,Castilla - La Mancha,2,Center,Castile La Mancha
2011,207,tfr,Total birth order,1.132264033,Castilla - La Mancha,2,Center,Castile La Mancha
2011,301,tfr,Total birth order,1.398157389,Comunitat Valenciana,3,North-East,Valencian Community
2011,302,tfr,Total birth order,1.721980991,Comunitat Valenciana,3,North-East,Valencian Community
2011,303,tfr,Total birth order,1.267696886,Comunitat Valenciana,3,North-East,Valencian Community
2011,304,tfr,Total birth order,1.295425201,Comunitat Valenciana,3,North-East,Valencian Community
2011,305,tfr,Total birth order,1.421661143,Comunitat Valenciana,3,North-East,Valencian Community
2011,306,tfr,Total birth order,1.329340985,Comunitat Valenciana,3,North-East,Valencian Community
2011,307,tfr,Total birth order,1.165883298,Comunitat Valenciana,3,North-East,Valencian Community
2011,308,tfr,Total birth order,1.275660547,Comunitat Valenciana,3,North-East,Valencian Community
2011,309,tfr,Total birth order,1.265155433,Comunitat Valenciana,3,North-East,Valencian Community
2011,310,tfr,Total birth order,1.203295242,Comunitat Valenciana,3,North-East,Valencian Community
2011,311,tfr,Total birth order,1.158059969,Comunitat Valenciana,3,North-East,Valencian Community
2011,312,tfr,Total birth order,1.425680061,Comunitat Valenciana,3,North-East,Valencian Community
2011,313,tfr,Total birth order,0.949406965,Comunitat Valenciana,3,North-East,Valencian Community
2011,314,tfr,Total birth order,1.126321065,Comunitat Valenciana,3,North-East,Valencian Community
2011,315,tfr,Total birth order,0.940491845,Comunitat Valenciana,3,North-East,Valencian Community
2011,316,tfr,Total birth order,1.21275299,Comunitat Valenciana,3,North-East,Valencian Community
2011,317,tfr,Total birth order,1.452149475,Comunitat Valenciana,3,North-East,Valencian Community
2011,318,tfr,Total birth order,1.175156447,Comunitat Valenciana,3,North-East,Valencian Community
2011,401,tfr,Total birth order,1.1326781400000001,Andalucía,4,South,Andalucía
2011,402,tfr,Total birth order,1.101123984,Andalucía,4,South,Andalucía
2011,403,tfr,Total birth order,1.257811546,Andalucía,4,South,Andalucía
2011,404,tfr,Total birth order,1.409861247,Andalucía,4,South,Andalucía
2011,405,tfr,Total birth order,1.237788235,Andalucía,4,South,Andalucía
2011,406,tfr,Total birth order,1.372156737,Andalucía,4,South,Andalucía
2011,407,tfr,Total birth order,1.650032086,Andalucía,4,South,Andalucía
2011,408,tfr,Total birth order,1.701201089,Andalucía,4,South,Andalucía
2011,409,tfr,Total birth order,1.691747841,Andalucía,4,South,Andalucía
2011,410,tfr,Total birth order,1.688726661,Andalucía,4,South,Andalucía
2011,501,tfr,Total birth order,1.177089035,Castilla y León,5,Center,Castile and Leon
2011,502,tfr,Total birth order,0.533004616,Castilla y León,5,Center,Castile and Leon
2011,503,tfr,Total birth order,1.141914277,Castilla y León,5,Center,Castile and Leon
2011,504,tfr,Total birth order,1.482314683,Castilla y León,5,Center,Castile and Leon
2011,505,tfr,Total birth order,1.241979631,Castilla y León,5,Center,Castile and Leon
2011,506,tfr,Total birth order,1.092025952,Castilla y León,5,Center,Castile and Leon
2011,601,tfr,Total birth order,0.981937704,Extremadura,6,Center,Extremadura
2011,602,tfr,Total birth order,1.350303242,Extremadura,6,Center,Extremadura
2011,603,tfr,Total birth order,1.183940099,Extremadura,6,Center,Extremadura
2011,604,tfr,Total birth order,1.350505231,Extremadura,6,Center,Extremadura
2011,605,tfr,Total birth order,1.425011324,Extremadura,6,Center,Extremadura
2011,606,tfr,Total birth order,1.500050144,Extremadura,6,Center,Extremadura
2011,607,tfr,Total birth order,1.41664107,Extremadura,6,Center,Extremadura
2011,608,tfr,Total birth order,1.24540528,Extremadura,6,Center,Extremadura
2011,609,tfr,Total birth order,1.214667774,Extremadura,6,Center,Extremadura
2011,610,tfr,Total birth order,1.438129131,Extremadura,6,Center,Extremadura
2011,611,tfr,Total birth order,1.134405204,Extremadura,6,Center,Extremadura
2011,612,tfr,Total birth order,1.01369276,Extremadura,6,Center,Extremadura
